facility_id,industry,product,process,machinery,scale,units_per_month,location_city,location_state,location_lat,location_lng,waste_streams,num_waste_types
FAC_00766,automotive,engine_components,assembly,welding_robot,medium,9773,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 7.11, ""quantity_max_tons"": 7.87, ""contamination_pct"": 2.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 3.19, ""quantity_max_tons"": 4.92, ""contamination_pct"": 2.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.84, ""quantity_max_tons"": 1.18, ""contamination_pct"": 5.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.47, ""quantity_max_tons"": 0.5, ""contamination_pct"": 20.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 1.21, ""quantity_max_tons"": 1.64, ""contamination_pct"": 15.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00767,metalworking,structural_steel,welding,furnace,medium,2067,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 1.49, ""quantity_max_tons"": 1.98, ""contamination_pct"": 4.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.38, ""quantity_max_tons"": 0.52, ""contamination_pct"": 12.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.18, ""quantity_max_tons"": 0.25, ""contamination_pct"": 13.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}]",3
FAC_00768,automotive,transmissions,assembly,press,large,34147,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 91.16, ""quantity_max_tons"": 103.33, ""contamination_pct"": 1.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 48.92, ""quantity_max_tons"": 57.15, ""contamination_pct"": 1.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 11.19, ""quantity_max_tons"": 16.8, ""contamination_pct"": 13.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 6.61, ""quantity_max_tons"": 7.83, ""contamination_pct"": 19.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 20.39, ""quantity_max_tons"": 21.18, ""contamination_pct"": 22.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00769,textiles,industrial_textiles,weaving,sewing_machine,small,931,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 2.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.17, ""quantity_max_tons"": 0.22, ""contamination_pct"": 26.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00770,metalworking,structural_steel,cutting,welder,medium,9267,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 1.54, ""quantity_max_tons"": 1.9, ""contamination_pct"": 13.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.78, ""quantity_max_tons"": 1.15, ""contamination_pct"": 24.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 1.32, ""quantity_max_tons"": 1.8, ""contamination_pct"": 27.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00771,food_processing,packaged_foods,freezing,autoclave,small,405,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.06, ""contamination_pct"": 12.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 2.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.1, ""quantity_max_tons"": 0.13, ""contamination_pct"": 10.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00772,chemical,coatings,mixing,distillation_column,medium,7709,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 2.96, ""quantity_max_tons"": 3.55, ""contamination_pct"": 28.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 1.29, ""quantity_max_tons"": 1.93, ""contamination_pct"": 43.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.99, ""quantity_max_tons"": 1.36, ""contamination_pct"": 9.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00773,food_processing,frozen_goods,packaging,packaging_line,medium,8583,Pune,Maharashtra,18.52,73.85,"[{""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 2.32, ""quantity_max_tons"": 2.79, ""contamination_pct"": 4.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 10.25, ""quantity_max_tons"": 11.22, ""contamination_pct"": 24.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00774,textiles,industrial_textiles,finishing,loom,large,67089,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 261.76, ""quantity_max_tons"": 335.37, ""contamination_pct"": 25.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 56.7, ""quantity_max_tons"": 71.81, ""contamination_pct"": 8.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00775,food_processing,snacks,packaging,autoclave,medium,9966,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 5.78, ""quantity_max_tons"": 7.36, ""contamination_pct"": 9.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 2.94, ""quantity_max_tons"": 3.26, ""contamination_pct"": 7.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00776,electronics,circuit_boards,wave_soldering,aoi_machine,large,78949,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 72.64, ""quantity_max_tons"": 84.56, ""contamination_pct"": 7.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 26.3, ""quantity_max_tons"": 32.58, ""contamination_pct"": 6.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 37.98, ""quantity_max_tons"": 51.31, ""contamination_pct"": 2.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00777,metalworking,structural_steel,cutting,plasma_cutter,large,74527,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 248.86, ""quantity_max_tons"": 324.65, ""contamination_pct"": 4.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 55.77, ""quantity_max_tons"": 65.85, ""contamination_pct"": 9.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 41.21, ""quantity_max_tons"": 46.39, ""contamination_pct"": 19.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00778,chemical,cleaning_agents,mixing,filling_machine,large,59114,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 66.54, ""quantity_max_tons"": 73.97, ""contamination_pct"": 28.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 30.84, ""quantity_max_tons"": 36.02, ""contamination_pct"": 13.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00779,chemical,industrial_chemicals,reaction,filter_press,medium,8221,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 3.29, ""quantity_max_tons"": 3.9, ""contamination_pct"": 14.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 2.01, ""quantity_max_tons"": 2.81, ""contamination_pct"": 25.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 1.55, ""quantity_max_tons"": 2.11, ""contamination_pct"": 36.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00780,textiles,fabric,finishing,dyeing_machine,large,20968,Pune,Maharashtra,18.52,73.85,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 59.75, ""quantity_max_tons"": 68.33, ""contamination_pct"": 1.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 18.77, ""quantity_max_tons"": 22.08, ""contamination_pct"": 10.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00781,food_processing,snacks,cooking,mixer,medium,7665,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 3.96, ""quantity_max_tons"": 5.08, ""contamination_pct"": 19.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 2.06, ""quantity_max_tons"": 2.87, ""contamination_pct"": 3.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 2.5, ""quantity_max_tons"": 3.78, ""contamination_pct"": 4.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00782,automotive,engine_components,assembly,welding_robot,medium,6027,Delhi,Delhi,28.61,77.21,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 3.67, ""quantity_max_tons"": 5.19, ""contamination_pct"": 2.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 2.37, ""quantity_max_tons"": 2.93, ""contamination_pct"": 4.2, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00783,metalworking,tools,heat_treatment,plasma_cutter,medium,9689,Pune,Maharashtra,18.52,73.85,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 8.28, ""quantity_max_tons"": 11.02, ""contamination_pct"": 4.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 1.58, ""quantity_max_tons"": 2.26, ""contamination_pct"": 13.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.81, ""quantity_max_tons"": 1.15, ""contamination_pct"": 10.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 1.44, ""quantity_max_tons"": 1.83, ""contamination_pct"": 23.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00784,chemical,industrial_chemicals,mixing,mixer,large,60825,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 64.7, ""quantity_max_tons"": 89.17, ""contamination_pct"": 27.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 47.21, ""quantity_max_tons"": 55.32, ""contamination_pct"": 43.0, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 33.81, ""quantity_max_tons"": 39.62, ""contamination_pct"": 14.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00785,electronics,displays,packaging,wave_solder,medium,4104,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.34, ""quantity_max_tons"": 0.43, ""contamination_pct"": 7.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.55, ""quantity_max_tons"": 0.76, ""contamination_pct"": 3.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.77, ""quantity_max_tons"": 0.99, ""contamination_pct"": 8.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00786,electronics,connectors,testing,wave_solder,large,67842,Delhi,Delhi,28.61,77.21,"[{""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 33.43, ""quantity_max_tons"": 51.0, ""contamination_pct"": 4.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00787,metalworking,structural_steel,drilling,drill_press,medium,3334,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.58, ""quantity_max_tons"": 0.79, ""contamination_pct"": 6.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.46, ""quantity_max_tons"": 0.6, ""contamination_pct"": 33.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00788,food_processing,packaged_foods,mixing,mixer,large,67912,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 142.27, ""quantity_max_tons"": 168.68, ""contamination_pct"": 14.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 80.93, ""quantity_max_tons"": 97.37, ""contamination_pct"": 11.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00789,textiles,industrial_textiles,finishing,loom,small,931,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 1.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.18, ""quantity_max_tons"": 0.19, ""contamination_pct"": 35.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 5.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00790,automotive,engine_components,cnc_machining,welding_robot,large,57770,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 86.62, ""quantity_max_tons"": 99.76, ""contamination_pct"": 3.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 18.84, ""quantity_max_tons"": 24.99, ""contamination_pct"": 13.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 10.56, ""quantity_max_tons"": 12.74, ""contamination_pct"": 15.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",3
FAC_00791,textiles,home_textiles,sewing,dyeing_machine,medium,5184,Delhi,Delhi,28.61,77.21,"[{""type"": ""fabric_scraps"", ""category"": ""textile"", ""quantity_min_tons"": 3.16, ""quantity_max_tons"": 4.0, ""contamination_pct"": 3.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 0.67, ""quantity_max_tons"": 0.93, ""contamination_pct"": 1.3, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 4.92, ""quantity_max_tons"": 5.2, ""contamination_pct"": 32.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00792,textiles,industrial_textiles,dyeing,loom,large,31796,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""thread_waste"", ""category"": ""textile"", ""quantity_min_tons"": 18.6, ""quantity_max_tons"": 23.02, ""contamination_pct"": 2.1, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 29.89, ""quantity_max_tons"": 39.69, ""contamination_pct"": 9.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00793,food_processing,beverages,packaging,autoclave,large,93765,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 184.05, ""quantity_max_tons"": 268.27, ""contamination_pct"": 18.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 109.99, ""quantity_max_tons"": 122.19, ""contamination_pct"": 8.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 425.66, ""quantity_max_tons"": 564.49, ""contamination_pct"": 22.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00794,metalworking,tools,cutting,drill_press,small,724,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 0.11, ""quantity_max_tons"": 0.16, ""contamination_pct"": 5.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 29.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
